Channel,Counts,Energy
1664,0,416.0
1665,0,416.25
1666,0,416.5
1667,0,416.75
1668,0,417.0
1669,0,417.25
1670,0,417.5
1671,0,417.75
1672,0,418.0
1673,0,418.25
1674,0,418.5
1675,0,418.75
1676,0,419.0
1677,0,419.25
1678,0,419.5
1679,0,419.75
1680,0,420.0
1681,0,420.25
1682,0,420.5
1683,0,420.75
1684,0,421.0
1685,0,421.25
1686,0,421.5
1687,0,421.75
1688,0,422.0
1689,0,422.25
1690,0,422.5
1691,0,422.75
1692,0,423.0
1693,0,423.25
1694,0,423.5
1695,0,423.75
1696,0,424.0
1697,0,424.25
1698,0,424.5
1699,0,424.75
1700,0,425.0
1701,0,425.25
1702,0,425.5
1703,0,425.75
1704,0,426.0
1705,0,426.25
1706,0,426.5
1707,0,426.75
1708,0,427.0
1709,0,427.25
1710,0,427.5
1711,0,427.75
1712,0,428.0
1713,0,428.25
1714,0,428.5
1715,0,428.75
1716,0,429.0
1717,0,429.25
1718,0,429.5
1719,0,429.75
1720,0,430.0
1721,0,430.25
1722,0,430.5
1723,0,430.75
1724,0,431.0
1725,0,431.25
1726,0,431.5
1727,0,431.75
1728,0,432.0
1729,0,432.25
1730,0,432.5
1731,0,432.75
1732,0,433.0
1733,0,433.25
1734,0,433.5
1735,0,433.75
1736,0,434.0
1737,0,434.25
1738,0,434.5
1739,0,434.75
1740,0,435.0
1741,0,435.25
1742,0,435.5
1743,0,435.75
1744,0,436.0
1745,0,436.25
1746,0,436.5
1747,0,436.75
1748,0,437.0
1749,0,437.25
1750,0,437.5
1751,0,437.75
1752,0,438.0
1753,0,438.25
1754,0,438.5
1755,0,438.75
1756,0,439.0
1757,0,439.25
1758,0,439.5
1759,0,439.75
1760,0,440.0
1761,0,440.25
1762,0,440.5
1763,0,440.75
1764,0,441.0
1765,0,441.25
1766,0,441.5
1767,0,441.75
1768,0,442.0
1769,0,442.25
1770,0,442.5
1771,0,442.75
1772,0,443.0
1773,0,443.25
1774,0,443.5
1775,0,443.75
1776,0,444.0
1777,0,444.25
1778,0,444.5
1779,0,444.75
1780,0,445.0
1781,0,445.25
1782,0,445.5
1783,0,445.75
1784,0,446.0
1785,0,446.25
1786,0,446.5
1787,0,446.75
1788,0,447.0
1789,0,447.25
1790,0,447.5
1791,0,447.75
1792,0,448.0
1793,0,448.25
1794,0,448.5
1795,0,448.75
1796,0,449.0
1797,0,449.25
1798,0,449.5
1799,0,449.75
1800,0,450.0
1801,0,450.25
1802,0,450.5
1803,0,450.75
1804,0,451.0
1805,0,451.25
1806,0,451.5
1807,0,451.75
1808,0,452.0
1809,0,452.25
1810,0,452.5
1811,0,452.75
1812,0,453.0
1813,0,453.25
1814,0,453.5
1815,0,453.75
1816,0,454.0
1817,0,454.25
1818,0,454.5
1819,0,454.75
1820,0,455.0
1821,0,455.25
1822,0,455.5
1823,0,455.75
1824,0,456.0
1825,0,456.25
1826,0,456.5
1827,0,456.75
1828,0,457.0
1829,0,457.25
1830,0,457.5
1831,0,457.75
1832,0,458.0
1833,0,458.25
1834,0,458.5
1835,0,458.75
1836,0,459.0
1837,0,459.25
1838,0,459.5
1839,0,459.75
1840,0,460.0
1841,0,460.25
1842,0,460.5
1843,0,460.75
1844,0,461.0
1845,0,461.25
1846,0,461.5
1847,0,461.75
1848,0,462.0
1849,0,462.25
1850,0,462.5
1851,0,462.75
1852,0,463.0
1853,0,463.25
1854,0,463.5
1855,0,463.75
1856,0,464.0
1857,0,464.25
1858,0,464.5
1859,0,464.75
1860,0,465.0
1861,0,465.25
1862,0,465.5
1863,0,465.75
1864,0,466.0
1865,0,466.25
1866,0,466.5
1867,0,466.75
1868,0,467.0
1869,0,467.25
1870,0,467.5
1871,0,467.75
1872,0,468.0
1873,0,468.25
1874,0,468.5
1875,0,468.75
1876,0,469.0
1877,0,469.25
1878,0,469.5
1879,0,469.75
1880,0,470.0
1881,0,470.25
1882,0,470.5
1883,0,470.75
1884,0,471.0
1885,0,471.25
1886,0,471.5
1887,0,471.75
1888,0,472.0
1889,0,472.25
1890,0,472.5
1891,0,472.75
1892,0,473.0
1893,0,473.25
1894,0,473.5
1895,0,473.75
1896,0,474.0
1897,0,474.25
1898,0,474.5
1899,0,474.75
1900,0,475.0
1901,0,475.25
1902,0,475.5
1903,0,475.75
1904,0,476.0
1905,0,476.25
1906,0,476.5
1907,0,476.75
1908,0,477.0
1909,0,477.25
1910,0,477.5
1911,0,477.75
1912,0,478.0
1913,0,478.25
1914,0,478.5
1915,0,478.75
1916,0,479.0
1917,0,479.25
1918,0,479.5
1919,0,479.75
1920,0,480.0
1921,0,480.25
1922,0,480.5
1923,0,480.75
1924,0,481.0
1925,0,481.25
1926,0,481.5
1927,0,481.75
1928,0,482.0
1929,0,482.25
1930,0,482.5
1931,0,482.75
1932,0,483.0
1933,0,483.25
1934,0,483.5
1935,0,483.75
1936,0,484.0
1937,0,484.25
1938,0,484.5
1939,0,484.75
1940,0,485.0
1941,0,485.25
1942,0,485.5
1943,0,485.75
1944,0,486.0
1945,0,486.25
1946,0,486.5
1947,0,486.75
1948,0,487.0
1949,0,487.25
1950,0,487.5
1951,0,487.75
1952,0,488.0
1953,0,488.25
1954,0,488.5
1955,0,488.75
1956,0,489.0
1957,0,489.25
1958,0,489.5
1959,0,489.75
1960,0,490.0
1961,0,490.25
1962,0,490.5
1963,0,490.75
1964,0,491.0
1965,0,491.25
1966,0,491.5
1967,0,491.75
1968,0,492.0
1969,0,492.25
1970,0,492.5
1971,0,492.75
1972,0,493.0
1973,0,493.25
1974,0,493.5
1975,0,493.75
1976,0,494.0
1977,0,494.25
1978,0,494.5
1979,0,494.75
1980,0,495.0
1981,0,495.25
1982,0,495.5
1983,0,495.75
1984,0,496.0
1985,0,496.25
1986,0,496.5
1987,0,496.75
1988,0,497.0
1989,0,497.25
1990,0,497.5
1991,0,497.75
1992,0,498.0
1993,0,498.25
1994,0,498.5
1995,0,498.75
1996,0,499.0
1997,0,499.25
1998,0,499.5
1999,0,499.75
2000,0,500.0
2001,0,500.25
2002,0,500.5
2003,0,500.75
2004,0,501.0
2005,0,501.25
2006,0,501.5
2007,0,501.75
2008,0,502.0
2009,0,502.25
2010,0,502.5
2011,0,502.75
2012,0,503.0
2013,0,503.25
2014,0,503.5
2015,0,503.75
2016,0,504.0
2017,0,504.25
2018,0,504.5
2019,0,504.75
2020,0,505.0
2021,0,505.25
2022,0,505.5
2023,0,505.75
2024,0,506.0
2025,0,506.25
2026,0,506.5
2027,0,506.75
2028,0,507.0
2029,0,507.25
2030,0,507.5
2031,0,507.75
2032,0,508.0
2033,0,508.25
2034,0,508.5
2035,0,508.75
2036,0,509.0
2037,0,509.25
2038,0,509.5
2039,0,509.75
2040,0,510.0
2041,0,510.25
2042,0,510.5
2043,0,510.75
2044,0,511.0
2045,0,511.25
2046,0,511.5
2047,0,511.75
2048,0,512.0
2049,0,512.25
2050,0,512.5
2051,0,512.75
2052,0,513.0
2053,0,513.25
2054,0,513.5
2055,0,513.75
2056,0,514.0
2057,0,514.25
2058,0,514.5
2059,0,514.75
2060,0,515.0
2061,0,515.25
2062,0,515.5
2063,0,515.75
2064,0,516.0
2065,0,516.25
2066,0,516.5
2067,0,516.75
2068,0,517.0
2069,0,517.25
2070,0,517.5
2071,0,517.75
2072,0,518.0
2073,0,518.25
2074,0,518.5
2075,0,518.75
2076,0,519.0
2077,0,519.25
2078,0,519.5
2079,0,519.75
2080,0,520.0
2081,0,520.25
2082,0,520.5
2083,0,520.75
2084,0,521.0
2085,0,521.25
2086,0,521.5
2087,0,521.75
2088,0,522.0
2089,0,522.25
2090,0,522.5
2091,0,522.75
2092,0,523.0
2093,0,523.25
2094,0,523.5
2095,0,523.75
2096,0,524.0
2097,0,524.25
2098,0,524.5
2099,0,524.75
2100,0,525.0
2101,0,525.25
2102,0,525.5
2103,0,525.75
2104,0,526.0
2105,0,526.25
2106,0,526.5
2107,0,526.75
2108,0,527.0
2109,0,527.25
2110,0,527.5
2111,0,527.75
2112,0,528.0
2113,0,528.25
2114,0,528.5
2115,0,528.75
2116,0,529.0
2117,0,529.25
2118,0,529.5
2119,0,529.75
2120,0,530.0
2121,0,530.25
2122,0,530.5
2123,0,530.75
2124,0,531.0
2125,0,531.25
2126,0,531.5
2127,0,531.75
2128,0,532.0
2129,0,532.25
2130,0,532.5
2131,0,532.75
2132,0,533.0
2133,0,533.25
2134,0,533.5
2135,0,533.75
2136,0,534.0
2137,0,534.25
2138,0,534.5
2139,0,534.75
2140,0,535.0
2141,0,535.25
2142,0,535.5
2143,0,535.75
2144,0,536.0
2145,0,536.25
2146,0,536.5
2147,0,536.75
2148,0,537.0
2149,0,537.25
2150,0,537.5
2151,0,537.75
2152,0,538.0
2153,0,538.25
2154,0,538.5
2155,0,538.75
2156,0,539.0
2157,0,539.25
2158,0,539.5
2159,0,539.75
2160,0,540.0
2161,0,540.25
2162,0,540.5
2163,0,540.75
2164,0,541.0
2165,0,541.25
2166,0,541.5
2167,0,541.75
2168,0,542.0
2169,0,542.25
2170,0,542.5
2171,0,542.75
2172,0,543.0
2173,0,543.25
2174,0,543.5
2175,0,543.75
2176,0,544.0
2177,0,544.25
2178,0,544.5
2179,0,544.75
2180,0,545.0
2181,0,545.25
2182,0,545.5
2183,0,545.75
2184,0,546.0
2185,0,546.25
2186,0,546.5
2187,0,546.75
2188,0,547.0
2189,0,547.25
2190,0,547.5
2191,0,547.75
2192,0,548.0
2193,0,548.25
2194,0,548.5
2195,0,548.75
2196,0,549.0
2197,0,549.25
2198,0,549.5
2199,0,549.75
2200,0,550.0
2201,0,550.25
2202,0,550.5
2203,0,550.75
2204,0,551.0
2205,0,551.25
2206,0,551.5
2207,0,551.75
2208,0,552.0
2209,0,552.25
2210,0,552.5
2211,0,552.75
2212,0,553.0
2213,0,553.25
2214,0,553.5
2215,0,553.75
2216,0,554.0
2217,0,554.25
2218,0,554.5
2219,0,554.75
2220,0,555.0
2221,0,555.25
2222,0,555.5
2223,0,555.75
2224,0,556.0
2225,0,556.25
2226,0,556.5
2227,0,556.75
2228,0,557.0
2229,0,557.25
2230,0,557.5
2231,0,557.75
2232,0,558.0
2233,0,558.25
2234,0,558.5
2235,0,558.75
2236,0,559.0
2237,0,559.25
2238,0,559.5
2239,0,559.75
2240,0,560.0
2241,0,560.25
2242,0,560.5
2243,0,560.75
2244,0,561.0
2245,0,561.25
2246,0,561.5
2247,0,561.75
2248,0,562.0
2249,0,562.25
2250,0,562.5
2251,0,562.75
2252,0,563.0
2253,0,563.25
2254,0,563.5
2255,0,563.75
2256,0,564.0
2257,0,564.25
2258,0,564.5
2259,0,564.75
2260,0,565.0
2261,0,565.25
2262,0,565.5
2263,0,565.75
2264,0,566.0
2265,0,566.25
2266,0,566.5
2267,0,566.75
2268,0,567.0
2269,0,567.25
2270,0,567.5
2271,0,567.75
2272,0,568.0
2273,0,568.25
2274,0,568.5
2275,0,568.75
2276,0,569.0
2277,0,569.25
2278,0,569.5
2279,0,569.75
2280,0,570.0
2281,0,570.25
2282,0,570.5
2283,0,570.75
2284,0,571.0
2285,0,571.25
2286,0,571.5
2287,0,571.75
2288,0,572.0
2289,0,572.25
2290,0,572.5
2291,0,572.75
2292,0,573.0
2293,0,573.25
2294,0,573.5
2295,0,573.75
2296,0,574.0
2297,0,574.25
2298,0,574.5
2299,0,574.75
2300,0,575.0
2301,0,575.25
2302,0,575.5
2303,0,575.75
2304,0,576.0
2305,0,576.25
2306,0,576.5
2307,0,576.75
2308,0,577.0
2309,0,577.25
2310,0,577.5
2311,0,577.75
2312,0,578.0
2313,0,578.25
2314,0,578.5
2315,0,578.75
2316,0,579.0
2317,0,579.25
2318,0,579.5
2319,0,579.75
2320,0,580.0
2321,0,580.25
2322,0,580.5
2323,0,580.75
2324,0,581.0
2325,0,581.25
2326,0,581.5
2327,0,581.75
2328,0,582.0
2329,0,582.25
2330,0,582.5
2331,0,582.75
2332,0,583.0
2333,0,583.25
2334,0,583.5
2335,0,583.75
2336,0,584.0
2337,0,584.25
2338,0,584.5
2339,0,584.75
2340,0,585.0
2341,0,585.25
2342,0,585.5
2343,0,585.75
2344,0,586.0
2345,0,586.25
2346,0,586.5
2347,0,586.75
2348,0,587.0
2349,0,587.25
2350,0,587.5
2351,0,587.75
2352,0,588.0
2353,0,588.25
2354,0,588.5
2355,0,588.75
2356,0,589.0
2357,0,589.25
2358,0,589.5
2359,0,589.75
2360,0,590.0
2361,0,590.25
2362,0,590.5
2363,0,590.75
2364,0,591.0
2365,0,591.25
2366,0,591.5
2367,0,591.75
2368,0,592.0
2369,0,592.25
2370,0,592.5
2371,0,592.75
2372,0,593.0
2373,0,593.25
2374,0,593.5
2375,0,593.75
2376,0,594.0
2377,0,594.25
2378,0,594.5
2379,0,594.75
2380,0,595.0
2381,0,595.25
2382,0,595.5
2383,0,595.75
2384,0,596.0
2385,0,596.25
2386,0,596.5
2387,0,596.75
2388,0,597.0
2389,0,597.25
2390,0,597.5
2391,0,597.75
2392,0,598.0
2393,0,598.25
2394,0,598.5
2395,0,598.75
2396,0,599.0
2397,0,599.25
2398,0,599.5
2399,0,599.75
2400,0,600.0
2401,0,600.25
2402,0,600.5
2403,0,600.75
2404,0,601.0
2405,0,601.25
2406,0,601.5
2407,0,601.75
2408,0,602.0
2409,0,602.25
2410,0,602.5
2411,0,602.75
2412,0,603.0
2413,0,603.25
2414,0,603.5
2415,0,603.75
2416,0,604.0
2417,0,604.25
2418,0,604.5
2419,0,604.75
2420,0,605.0
2421,0,605.25
2422,0,605.5
2423,0,605.75
2424,0,606.0
2425,0,606.25
2426,0,606.5
2427,0,606.75
2428,0,607.0
2429,0,607.25
2430,0,607.5
2431,0,607.75
2432,0,608.0
2433,0,608.25
2434,0,608.5
2435,0,608.75
2436,0,609.0
2437,0,609.25
2438,0,609.5
2439,0,609.75
2440,0,610.0
2441,0,610.25
2442,0,610.5
2443,0,610.75
2444,0,611.0
2445,0,611.25
2446,0,611.5
2447,0,611.75
2448,0,612.0
2449,0,612.25
2450,0,612.5
2451,0,612.75
2452,0,613.0
2453,0,613.25
2454,0,613.5
2455,0,613.75
2456,0,614.0
2457,0,614.25
2458,0,614.5
2459,0,614.75
2460,0,615.0
2461,0,615.25
2462,0,615.5
2463,0,615.75
2464,0,616.0
2465,0,616.25
2466,0,616.5
2467,0,616.75
2468,0,617.0
2469,0,617.25
2470,0,617.5
2471,0,617.75
2472,0,618.0
2473,0,618.25
2474,0,618.5
2475,0,618.75
2476,0,619.0
2477,0,619.25
2478,0,619.5
2479,0,619.75
2480,0,620.0
2481,0,620.25
2482,0,620.5
2483,0,620.75
2484,0,621.0
2485,0,621.25
2486,0,621.5
2487,0,621.75
2488,0,622.0
2489,0,622.25
2490,0,622.5
2491,0,622.75
2492,0,623.0
2493,0,623.25
2494,0,623.5
2495,0,623.75
2496,0,624.0
2497,0,624.25
2498,0,624.5
2499,0,624.75
2500,0,625.0
2501,0,625.25
2502,0,625.5
2503,0,625.75
2504,0,626.0
2505,0,626.25
2506,0,626.5
2507,0,626.75
2508,0,627.0
2509,0,627.25
2510,0,627.5
2511,0,627.75
2512,0,628.0
2513,0,628.25
2514,0,628.5
2515,0,628.75
2516,0,629.0
2517,0,629.25
2518,0,629.5
2519,0,629.75
2520,0,630.0
2521,0,630.25
2522,0,630.5
2523,0,630.75
2524,0,631.0
2525,0,631.25
2526,0,631.5
2527,0,631.75
2528,0,632.0
2529,0,632.25
2530,0,632.5
2531,0,632.75
2532,0,633.0
2533,0,633.25
2534,0,633.5
2535,0,633.75
2536,0,634.0
2537,0,634.25
2538,0,634.5
2539,0,634.75
2540,0,635.0
2541,0,635.25
2542,0,635.5
2543,0,635.75
2544,0,636.0
2545,0,636.25
2546,0,636.5
2547,0,636.75
2548,0,637.0
2549,0,637.25
2550,0,637.5
2551,0,637.75
2552,0,638.0
2553,0,638.25
2554,0,638.5
2555,0,638.75
2556,0,639.0
2557,0,639.25
2558,0,639.5
2559,0,639.75
2560,0,640.0
2561,0,640.25
2562,0,640.5
2563,0,640.75
2564,0,641.0
2565,0,641.25
2566,0,641.5
2567,0,641.75
2568,0,642.0
2569,0,642.25
2570,0,642.5
2571,0,642.75
2572,0,643.0
2573,0,643.25
2574,0,643.5
2575,0,643.75
2576,0,644.0
2577,0,644.25
2578,0,644.5
2579,0,644.75
2580,0,645.0
2581,0,645.25
2582,0,645.5
2583,0,645.75
2584,0,646.0
2585,0,646.25
2586,0,646.5
2587,0,646.75
2588,0,647.0
2589,0,647.25
2590,0,647.5
2591,0,647.75
2592,0,648.0
2593,0,648.25
2594,0,648.5
2595,0,648.75
2596,0,649.0
2597,0,649.25
2598,0,649.5
2599,0,649.75
2600,0,650.0
2601,0,650.25
2602,0,650.5
2603,0,650.75
2604,0,651.0
2605,0,651.25
2606,0,651.5
2607,0,651.75
2608,0,652.0
2609,0,652.25
2610,0,652.5
2611,0,652.75
2612,0,653.0
2613,0,653.25
2614,0,653.5
2615,0,653.75
2616,0,654.0
2617,0,654.25
2618,0,654.5
2619,0,654.75
2620,0,655.0
2621,0,655.25
2622,0,655.5
2623,0,655.75
2624,0,656.0
2625,0,656.25
2626,0,656.5
2627,0,656.75
2628,0,657.0
2629,0,657.25
2630,0,657.5
2631,0,657.75
2632,0,658.0
2633,0,658.25
2634,0,658.5
2635,0,658.75
2636,0,659.0
2637,0,659.25
2638,0,659.5
2639,0,659.75
2640,0,660.0
2641,0,660.25
2642,0,660.5
2643,0,660.75
2644,0,661.0
2645,0,661.25
2646,0,661.5
2647,0,661.75
2648,0,662.0
2649,0,662.25
2650,0,662.5
2651,0,662.75
2652,0,663.0
2653,0,663.25
2654,0,663.5
2655,0,663.75
2656,0,664.0
2657,0,664.25
2658,0,664.5
2659,0,664.75
2660,0,665.0
2661,0,665.25
2662,0,665.5
2663,0,665.75
2664,0,666.0
2665,0,666.25
2666,0,666.5
2667,0,666.75
2668,0,667.0
2669,0,667.25
2670,0,667.5
2671,0,667.75
2672,0,668.0
2673,0,668.25
2674,0,668.5
2675,0,668.75
2676,0,669.0
2677,0,669.25
2678,0,669.5
2679,0,669.75
2680,0,670.0
2681,0,670.25
2682,0,670.5
2683,0,670.75
2684,0,671.0
2685,0,671.25
2686,0,671.5
2687,0,671.75
2688,0,672.0
2689,0,672.25
2690,0,672.5
2691,0,672.75
2692,0,673.0
2693,0,673.25
2694,0,673.5
2695,0,673.75
2696,0,674.0
2697,0,674.25
2698,0,674.5
2699,0,674.75
2700,0,675.0
2701,0,675.25
2702,0,675.5
2703,0,675.75
2704,0,676.0
2705,0,676.25
2706,0,676.5
2707,0,676.75
2708,0,677.0
2709,0,677.25
2710,0,677.5
2711,0,677.75
2712,0,678.0
2713,0,678.25
2714,0,678.5
2715,0,678.75
2716,0,679.0
2717,0,679.25
2718,0,679.5
2719,0,679.75
2720,0,680.0
2721,0,680.25
2722,0,680.5
2723,0,680.75
2724,0,681.0
2725,0,681.25
2726,0,681.5
2727,0,681.75
2728,0,682.0
2729,0,682.25
2730,0,682.5
2731,0,682.75
2732,0,683.0
2733,0,683.25
2734,0,683.5
2735,0,683.75
2736,0,684.0
2737,0,684.25
2738,0,684.5
2739,0,684.75
2740,0,685.0
2741,0,685.25
2742,0,685.5
2743,0,685.75
2744,0,686.0
2745,0,686.25
2746,0,686.5
2747,0,686.75
2748,0,687.0
2749,0,687.25
2750,0,687.5
2751,0,687.75
2752,0,688.0
2753,0,688.25
2754,0,688.5
2755,0,688.75
2756,0,689.0
2757,0,689.25
2758,0,689.5
2759,0,689.75
2760,0,690.0
2761,0,690.25
2762,0,690.5
2763,0,690.75
2764,0,691.0
2765,0,691.25
2766,0,691.5
2767,0,691.75
2768,0,692.0
2769,0,692.25
2770,0,692.5
2771,0,692.75
2772,0,693.0
2773,0,693.25
2774,0,693.5
2775,0,693.75
2776,0,694.0
2777,0,694.25
2778,0,694.5
2779,0,694.75
2780,0,695.0
2781,0,695.25
2782,0,695.5
2783,0,695.75
2784,0,696.0
2785,0,696.25
2786,0,696.5
2787,0,696.75
2788,0,697.0
2789,0,697.25
2790,0,697.5
2791,0,697.75
2792,0,698.0
2793,0,698.25
2794,0,698.5
2795,0,698.75
2796,0,699.0
2797,0,699.25
2798,0,699.5
2799,0,699.75
2800,0,700.0
2801,0,700.25
2802,0,700.5
2803,0,700.75
2804,0,701.0
2805,0,701.25
2806,0,701.5
2807,0,701.75
2808,0,702.0
2809,0,702.25
2810,0,702.5
2811,0,702.75
2812,0,703.0
2813,0,703.25
2814,0,703.5
2815,0,703.75
2816,0,704.0
2817,0,704.25
2818,0,704.5
2819,0,704.75
2820,0,705.0
2821,0,705.25
2822,0,705.5
2823,0,705.75
2824,0,706.0
2825,0,706.25
2826,0,706.5
2827,0,706.75
2828,0,707.0
2829,0,707.25
2830,0,707.5
2831,0,707.75
2832,0,708.0
2833,0,708.25
2834,0,708.5
2835,0,708.75
2836,0,709.0
2837,0,709.25
2838,0,709.5
2839,0,709.75
2840,0,710.0
2841,0,710.25
2842,0,710.5
2843,0,710.75
2844,0,711.0
2845,0,711.25
2846,0,711.5
2847,0,711.75
2848,0,712.0
2849,0,712.25
2850,0,712.5
2851,0,712.75
2852,0,713.0
2853,0,713.25
2854,0,713.5
2855,0,713.75
2856,0,714.0
2857,0,714.25
2858,0,714.5
2859,0,714.75
2860,0,715.0
2861,0,715.25
2862,0,715.5
2863,0,715.75
2864,0,716.0
2865,0,716.25
2866,0,716.5
2867,0,716.75
2868,0,717.0
2869,0,717.25
2870,0,717.5
2871,0,717.75
2872,0,718.0
2873,0,718.25
2874,0,718.5
2875,0,718.75
2876,0,719.0
2877,0,719.25
2878,0,719.5
2879,0,719.75
2880,0,720.0
2881,0,720.25
2882,0,720.5
2883,0,720.75
2884,0,721.0
2885,0,721.25
2886,0,721.5
2887,0,721.75
2888,0,722.0
2889,0,722.25
2890,0,722.5
2891,0,722.75
2892,0,723.0
2893,0,723.25
2894,0,723.5
2895,0,723.75
2896,0,724.0
2897,0,724.25
2898,0,724.5
2899,0,724.75
2900,0,725.0
2901,0,725.25
2902,0,725.5
2903,0,725.75
2904,0,726.0
2905,0,726.25
2906,0,726.5
2907,0,726.75
2908,0,727.0
2909,0,727.25
2910,0,727.5
2911,0,727.75
2912,0,728.0
2913,0,728.25
2914,0,728.5
2915,0,728.75
2916,0,729.0
2917,0,729.25
2918,0,729.5
2919,0,729.75
2920,0,730.0
2921,0,730.25
2922,0,730.5
2923,0,730.75
2924,0,731.0
2925,0,731.25
2926,0,731.5
2927,0,731.75
2928,0,732.0
2929,0,732.25
2930,0,732.5
2931,0,732.75
2932,0,733.0
2933,0,733.25
2934,0,733.5
2935,0,733.75
2936,0,734.0
2937,0,734.25
2938,0,734.5
2939,0,734.75
2940,0,735.0
2941,0,735.25
2942,0,735.5
2943,0,735.75
2944,0,736.0
2945,0,736.25
2946,0,736.5
2947,0,736.75
2948,0,737.0
2949,0,737.25
2950,0,737.5
2951,0,737.75
2952,0,738.0
2953,0,738.25
2954,0,738.5
2955,0,738.75
2956,0,739.0
2957,0,739.25
2958,0,739.5
2959,0,739.75
2960,0,740.0
2961,0,740.25
2962,0,740.5
2963,0,740.75
2964,0,741.0
2965,0,741.25
2966,0,741.5
2967,0,741.75
2968,0,742.0
2969,0,742.25
2970,0,742.5
2971,0,742.75
2972,0,743.0
2973,0,743.25
2974,0,743.5
2975,0,743.75
2976,0,744.0
2977,0,744.25
2978,0,744.5
2979,0,744.75
2980,0,745.0
2981,0,745.25
2982,0,745.5
2983,0,745.75
2984,0,746.0
2985,0,746.25
2986,0,746.5
2987,0,746.75
2988,0,747.0
2989,0,747.25
2990,0,747.5
2991,0,747.75
2992,0,748.0
2993,0,748.25
2994,0,748.5
2995,0,748.75
2996,0,749.0
2997,0,749.25
2998,0,749.5
2999,0,749.75
3000,0,750.0
3001,0,750.25
3002,0,750.5
3003,0,750.75
3004,0,751.0
3005,0,751.25
3006,0,751.5
3007,0,751.75
3008,0,752.0
3009,0,752.25
3010,0,752.5
3011,0,752.75
3012,0,753.0
3013,0,753.25
3014,0,753.5
3015,0,753.75
3016,0,754.0
3017,0,754.25
3018,0,754.5
3019,0,754.75
3020,0,755.0
3021,0,755.25
3022,0,755.5
3023,0,755.75
3024,0,756.0
3025,0,756.25
3026,0,756.5
3027,0,756.75
3028,0,757.0
3029,0,757.25
3030,0,757.5
3031,0,757.75
3032,0,758.0
3033,0,758.25
3034,0,758.5
3035,0,758.75
3036,0,759.0
3037,0,759.25
3038,0,759.5
3039,0,759.75
3040,0,760.0
3041,0,760.25
3042,0,760.5
3043,0,760.75
3044,0,761.0
3045,0,761.25
3046,0,761.5
3047,0,761.75
3048,0,762.0
3049,0,762.25
3050,0,762.5
3051,0,762.75
3052,0,763.0
3053,0,763.25
3054,0,763.5
3055,0,763.75
3056,0,764.0
3057,0,764.25
3058,0,764.5
3059,0,764.75
3060,0,765.0
3061,0,765.25
3062,0,765.5
3063,0,765.75
3064,0,766.0
3065,0,766.25
3066,0,766.5
3067,0,766.75
3068,0,767.0
3069,0,767.25
3070,0,767.5
3071,0,767.75
3072,0,768.0
3073,0,768.25
3074,0,768.5
3075,0,768.75
3076,0,769.0
3077,0,769.25
3078,0,769.5
3079,0,769.75
3080,0,770.0
3081,0,770.25
3082,0,770.5
3083,0,770.75
3084,0,771.0
3085,0,771.25
3086,0,771.5
3087,0,771.75
3088,0,772.0
3089,0,772.25
3090,0,772.5
3091,0,772.75
3092,0,773.0
3093,0,773.25
3094,0,773.5
3095,0,773.75
3096,0,774.0
3097,0,774.25
3098,0,774.5
3099,0,774.75
3100,0,775.0
3101,0,775.25
3102,0,775.5
3103,0,775.75
3104,0,776.0
3105,0,776.25
3106,0,776.5
3107,0,776.75
3108,0,777.0
3109,0,777.25
3110,0,777.5
3111,0,777.75
3112,0,778.0
3113,0,778.25
3114,0,778.5
3115,0,778.75
3116,0,779.0
3117,0,779.25
3118,0,779.5
3119,0,779.75
3120,0,780.0
3121,0,780.25
3122,0,780.5
3123,0,780.75
3124,0,781.0
3125,0,781.25
3126,0,781.5
3127,0,781.75
3128,0,782.0
3129,0,782.25
3130,0,782.5
3131,0,782.75
3132,0,783.0
3133,0,783.25
3134,0,783.5
3135,0,783.75
3136,0,784.0
3137,0,784.25
3138,0,784.5
3139,0,784.75
3140,0,785.0
3141,0,785.25
3142,0,785.5
3143,0,785.75
3144,0,786.0
3145,0,786.25
3146,0,786.5
3147,0,786.75
3148,0,787.0
3149,0,787.25
3150,0,787.5
3151,0,787.75
3152,0,788.0
3153,0,788.25
3154,0,788.5
3155,0,788.75
3156,0,789.0
3157,0,789.25
3158,0,789.5
3159,0,789.75
3160,0,790.0
3161,0,790.25
3162,0,790.5
3163,0,790.75
3164,0,791.0
3165,0,791.25
3166,0,791.5
3167,0,791.75
3168,0,792.0
3169,0,792.25
3170,0,792.5
3171,0,792.75
3172,0,793.0
3173,0,793.25
3174,0,793.5
3175,0,793.75
3176,0,794.0
3177,0,794.25
3178,0,794.5
3179,0,794.75
3180,0,795.0
3181,0,795.25
3182,0,795.5
3183,0,795.75
3184,0,796.0
3185,0,796.25
3186,0,796.5
3187,0,796.75
3188,0,797.0
3189,0,797.25
3190,0,797.5
3191,0,797.75
3192,0,798.0
3193,0,798.25
3194,0,798.5
3195,0,798.75
3196,0,799.0
3197,0,799.25
3198,0,799.5
3199,0,799.75
3200,0,800.0
3201,0,800.25
3202,0,800.5
3203,0,800.75
3204,0,801.0
3205,0,801.25
3206,0,801.5
3207,0,801.75
3208,0,802.0
3209,0,802.25
3210,0,802.5
3211,0,802.75
3212,0,803.0
3213,0,803.25
3214,0,803.5
3215,0,803.75
3216,0,804.0
3217,0,804.25
